timestamp,server_id,client_id,data_center_id,memory_usage_pct,disk_io_mbps,network_latency_ms,error_count,crash_count,days_since_maintenance,is_business_hours,is_weekend,will_fail_24h,memory_usage_pct_missing,disk_io_mbps_missing,network_latency_ms_missing,error_count_missing,crash_count_missing,hour,day_of_week,mem_avg_3,disk_avg_3,latency_avg_3,error_sum_3,crash_sum_3,mem_diff,disk_diff,latency_diff
2026-06-22 06:25:50.205339,CL02_DC008_SRV0001,2,8,32.55,136.95,17.71,2.0,0.0,28,0,0,0,0,0,0,0,0,6,0,32.03000000000002,130.63333333333355,14.230000000000032,7.0,2.0,0.8399999999999963,11.359999999999985,4.640000000000001
2026-07-04 07:35:50.205339,CL05_DC002_SRV0004,5,2,51.39,165.34,36.42,2.0,0.0,47,0,1,0,0,0,0,1,0,7,5,46.516666666666765,153.62,36.600000000000044,8.0,0.0,7.310000000000002,11.150000000000006,-3.299999999999997
2026-06-29 19:35:50.205339,CL10_DC019_SRV0003,10,19,46.42,96.13,17.53,4.0,1.0,27,0,0,0,1,0,0,0,0,19,0,46.42,102.30666666666673,19.17000000000001,13.0,3.0,0.0,6.689999999999998,-2.4599999999999973
2026-06-11 17:05:50.205339,CL03_DC011_SRV0009,3,11,71.68,255.7,16.44,1.0,0.0,7,1,0,0,0,1,0,0,0,17,3,68.21333333333337,255.7,13.930000000000028,4.0,0.0,9.38000000000001,0.0,3.950000000000001
2026-06-21 20:35:50.205339,CL08_DC008_SRV0011,8,8,26.88,161.51,191.49,2.0,0.0,17,0,1,0,0,0,1,0,0,20,6,26.10999999999999,163.06333333333333,140.76333333333335,10.0,2.0,0.7899999999999991,8.519999999999982,0.0
2026-06-07 10:45:50.205339,CL06_DC001_SRV0011,6,1,55.75,104.88,29.02,4.0,1.0,3,1,1,0,0,1,1,0,0,10,6,55.45666666666667,106.64666666666669,29.02,12.0,3.0,0.4399999999999977,0.0,0.0
2026-06-16 09:25:50.205339,CL03_DC009_SRV0006,3,9,63.89,85.33,31.93,4.0,1.0,39,1,0,0,0,0,0,0,0,9,1,69.59666666666668,89.39666666666672,32.41666666666663,13.0,3.0,-7.429999999999993,-15.590000000000003,-1.4799999999999969
2026-06-11 15:20:50.205339,CL05_DC006_SRV0014,5,6,65.29,102.36,31.67,3.0,0.0,23,1,0,0,0,1,1,0,0,15,3,68.12666666666671,102.36,30.84666666666671,7.0,1.0,-1.7199999999999989,0.0,0.0
2026-06-29 04:55:50.205339,CL04_DC006_SRV0004,4,6,48.77,99.16,23.6,6.0,1.0,44,0,0,0,1,1,1,1,1,4,0,48.68666666666661,96.02666666666674,23.6,16.0,3.0,0.0,0.0,0.0
2026-06-29 01:20:50.205339,CL09_DC006_SRV0007,9,6,49.05,145.53,4.17,3.0,1.0,33,0,0,0,1,0,1,0,0,1,0,49.05,147.36333333333332,8.620000000000028,9.0,2.0,0.0,-2.75,0.0
2026-06-06 15:50:50.205339,CL07_DC016_SRV0002,7,16,47.69,142.71,34.31,1.0,0.0,19,1,1,0,0,1,1,0,0,15,5,46.26,142.71,34.31,3.0,0.0,6.839999999999996,0.0,0.0
2026-06-20 11:35:50.205339,CL06_DC004_SRV0005,6,4,76.78,237.11,31.38,3.0,0.0,17,1,1,0,0,1,0,1,1,11,5,74.86666666666665,224.03999999999996,33.106666666666634,9.0,1.0,5.920000000000002,0.0,-4.210000000000004
2026-07-01 02:45:50.205339,CL10_DC011_SRV0008,10,11,53.2,123.24,38.56,4.0,1.0,53,0,0,0,0,0,0,0,0,2,2,56.52666666666664,117.79666666666672,36.12333333333331,12.0,3.0,-4.989999999999995,2.030000000000001,4.270000000000003
2026-06-07 23:55:50.205339,CL10_DC012_SRV0003,10,12,22.39,117.11,29.08,4.0,1.0,10,0,1,0,1,0,0,1,0,23,6,24.353333333333328,122.74666666666667,29.26000000000001,12.0,4.0,0.0,-10.129999999999995,-0.2700000000000031
2026-06-23 04:45:50.205339,CL07_DC012_SRV0009,7,12,44.67,172.32,27.53,3.0,0.0,30,0,0,0,0,1,0,0,0,4,1,45.706666666666685,171.5566666666668,28.14000000000003,9.0,2.0,-1.4899999999999949,0.0,-0.5199999999999996
2026-06-16 02:40:50.205339,CL09_DC010_SRV0009,9,10,45.53,144.33,15.89,4.0,1.0,19,0,0,0,0,0,0,0,0,2,1,43.370000000000005,143.43666666666675,12.303333333333361,14.0,3.0,3.280000000000001,-13.70999999999998,4.8100000000000005
2026-06-22 19:50:50.205339,CL07_DC005_SRV0013,7,5,30.47,121.45,32.46,4.0,1.0,39,0,0,0,0,0,0,1,0,19,0,31.80333333333333,113.98666666666672,32.703333333333326,12.0,3.0,-2.0,15.870000000000005,-0.3500000000000014
2026-06-08 17:30:50.205339,CL10_DC001_SRV0010,10,1,64.59,110.43,28.58,4.0,1.0,31,1,0,0,0,0,0,0,0,17,0,62.09,93.87,30.32666666666667,12.0,3.0,3.75,24.840000000000003,-3.950000000000003
2026-06-10 14:30:50.205339,CL05_DC001_SRV0011,5,1,37.89,144.81,33.32,2.0,0.0,28,1,0,0,0,0,0,0,0,14,2,40.59333333333334,147.03000000000003,33.52333333333332,6.0,0.0,-5.640000000000001,2.3000000000000114,2.1400000000000006
2026-06-13 19:55:50.205339,CL01_DC003_SRV0005,1,3,57.63,70.17,37.49,3.0,1.0,29,0,1,0,0,0,0,0,0,19,5,55.72666666666661,63.85333333333335,38.42333333333334,9.0,3.0,1.6700000000000017,4.150000000000006,-1.3999999999999986
2026-06-26 12:45:50.205339,CL04_DC003_SRV0016,4,3,59.45,134.84,36.06,3.0,0.0,23,1,0,0,0,0,0,0,0,12,4,56.33666666666662,123.9333333333333,34.493333333333396,9.0,0.0,3.530000000000001,16.36,3.0900000000000034
2026-07-03 08:55:50.205339,CL08_DC006_SRV0003,8,6,99.0,170.22,25.25,2.0,1.0,48,0,0,1,0,0,1,1,1,8,4,99.0,164.72333333333336,25.21666666666665,7.0,3.0,0.0,8.969999999999999,0.0
2026-06-12 03:00:50.205339,CL04_DC003_SRV0013,4,3,48.12,61.18,29.35,2.0,0.0,12,0,0,0,1,1,0,1,0,3,4,47.10999999999999,57.8766666666667,30.286666666666658,5.0,0.0,0.0,0.0,3.7900000000000027
2026-06-24 18:20:50.205339,CL07_DC016_SRV0007,7,16,51.97,98.04,14.14,3.0,0.0,20,1,0,0,0,0,0,0,0,18,2,47.24666666666667,88.96333333333337,11.896666666666675,11.0,1.0,3.1499999999999986,18.77000000000001,5.200000000000001
2026-07-01 07:50:50.205339,CL10_DC001_SRV0005,10,1,57.65,82.38,21.43,2.0,0.0,35,0,0,0,0,0,1,0,0,7,2,56.99,81.69333333333334,21.43,8.0,1.0,2.769999999999996,1.0300000000000011,0.0
2026-06-14 09:15:50.205339,CL06_DC003_SRV0015,6,3,55.04,171.41,14.44,3.0,1.0,13,1,1,0,0,0,0,0,0,9,6,53.193333333333385,157.51666666666665,9.673333333333334,9.0,3.0,2.460000000000001,15.400000000000006,7.1499999999999995
2026-07-04 00:15:50.205339,CL03_DC009_SRV0001,3,9,99.0,186.35,41.52,4.0,1.0,42,0,1,1,1,0,0,0,0,0,5,99.0,186.40666666666644,39.94666666666664,14.0,5.0,0.0,12.299999999999983,8.07
2026-06-26 08:15:50.205339,CL10_DC013_SRV0002,10,13,54.08,73.02,15.85,2.0,0.0,41,0,0,0,0,0,0,0,0,8,4,53.57666666666666,67.05666666666669,19.023333333333373,8.0,1.0,2.1400000000000006,13.829999999999998,-3.7700000000000014
2026-07-03 14:10:50.205339,CL08_DC007_SRV0003,8,7,62.19,137.64,11.66,2.0,0.0,48,1,0,0,0,0,1,0,0,14,4,63.21666666666667,138.44333333333338,11.20333333333335,9.0,1.0,-0.4100000000000037,0.8199999999999932,0.0
2026-06-30 14:00:50.205339,CL09_DC003_SRV0019,9,3,55.36,115.88,11.32,3.0,1.0,40,1,0,0,0,0,0,0,0,14,1,57.74999999999999,120.48666666666664,10.833333333333352,8.0,2.0,-4.090000000000003,2.1899999999999977,2.26
2026-06-26 23:20:50.205339,CL10_DC015_SRV0009,10,15,67.42,182.61,19.36,2.0,0.0,36,0,0,0,0,1,0,0,0,23,4,66.97666666666667,181.86000000000016,18.24666666666661,6.0,0.0,0.6700000000000017,0.0,0.5399999999999991
2026-07-03 05:25:50.205339,CL07_DC007_SRV0002,7,7,65.9,101.77,39.6,2.0,0.0,27,0,0,0,0,0,0,0,0,5,4,66.24333333333334,83.40000000000002,41.30333333333329,6.0,0.0,-0.47999999999998977,31.83,-2.8399999999999963
2026-06-09 07:25:50.205339,CL09_DC009_SRV0005,9,9,62.67,166.48,22.64,2.0,0.0,3,0,0,0,0,0,0,0,0,7,1,63.263333333333314,155.12,21.773333333333326,7.0,0.0,-1.3999999999999915,17.039999999999992,2.219999999999999
2026-06-06 09:10:50.205339,CL01_DC007_SRV0001,1,7,68.47,96.12,22.34,5.0,1.0,18,1,1,0,0,0,0,0,0,9,5,67.38,89.48666666666668,20.3,13.0,3.0,1.7099999999999937,-1.7399999999999949,3.0599999999999987
2026-06-16 02:45:50.205339,CL07_DC013_SRV0005,7,13,38.18,140.05,25.2,2.0,0.0,13,0,0,0,0,0,0,0,1,2,1,39.84000000000001,143.98333333333335,27.89333333333337,6.0,0.0,-2.259999999999998,-4.699999999999989,-4.039999999999999
2026-06-28 19:50:50.205339,CL08_DC003_SRV0005,8,3,61.32,53.91,32.26,1.0,0.0,39,0,1,0,0,0,0,1,0,19,6,63.776666666666635,63.400000000000034,29.80333333333329,3.0,0.0,-5.229999999999997,-12.549999999999997,3.1999999999999993
2026-06-28 06:45:50.205339,CL07_DC016_SRV0018,7,16,30.7,73.83,24.16,3.0,1.0,25,0,1,0,1,0,0,0,0,6,6,43.62666666666669,72.4033333333334,22.513333333333353,10.0,2.0,0.0,2.8700000000000045,1.1000000000000014
2026-06-20 15:05:50.205339,CL10_DC014_SRV0001,10,14,67.75,141.69,26.67,1.0,0.0,34,1,1,0,1,0,0,1,0,15,5,70.86333333333334,121.55,27.90333333333326,3.0,0.0,0.0,33.989999999999995,-3.1999999999999993
2026-06-23 06:20:50.205339,CL03_DC001_SRV0016,3,1,36.69,74.08,14.49,4.0,1.0,26,0,0,0,0,0,0,0,0,6,1,39.73000000000002,71.53999999999995,14.34999999999998,13.0,3.0,-4.560000000000002,10.239999999999995,0.21000000000000085
2026-06-06 22:20:50.205339,CL09_DC006_SRV0007,9,6,47.09,137.81,17.26,2.0,0.0,11,0,1,0,1,1,0,1,1,22,5,46.60333333333333,138.54,12.089999999999996,6.0,0.0,0.0,0.0,7.920000000000002
2026-06-30 23:25:50.205339,CL03_DC013_SRV0005,3,13,57.23,45.4,18.35,6.0,1.0,36,0,0,0,1,0,1,0,0,23,1,57.55333333333329,54.9266666666666,18.526666666666593,15.0,3.0,0.0,-9.75,0.0
2026-06-12 20:45:50.205339,CL07_DC008_SRV0014,7,8,45.96,63.04,34.34,2.0,0.0,13,0,0,0,0,1,1,0,0,20,4,46.553333333333335,60.476666666666745,36.09,7.0,0.0,-0.8900000000000006,0.0,0.0
2026-06-09 05:05:50.205339,CL03_DC012_SRV0001,3,12,37.49,118.32,34.63,3.0,1.0,19,0,0,0,0,1,1,0,1,5,1,35.136666666666656,118.32,35.749999999999986,8.0,2.0,8.360000000000003,0.0,0.0
2026-06-13 06:25:50.205339,CL01_DC006_SRV0008,1,6,70.24,142.35,19.26,3.0,1.0,24,0,1,0,1,0,0,0,1,6,5,70.24,155.28,12.71999999999997,10.0,3.0,0.0,-22.870000000000005,8.290000000000001
2026-07-02 11:55:50.205339,CL07_DC005_SRV0011,7,5,79.14,131.98,26.31,2.0,0.0,27,1,0,0,1,1,0,0,1,11,3,79.14,131.98,22.79000000000006,8.0,1.0,0.0,0.0,3.299999999999997
2026-06-24 15:35:50.205339,CL09_DC003_SRV0003,9,3,72.92,101.78,16.58,2.0,0.0,31,1,0,0,0,1,1,1,0,15,2,74.85666666666663,108.52999999999996,13.85666666666667,6.0,0.0,0.960000000000008,0.0,0.0
2026-06-12 11:10:50.205339,CL10_DC010_SRV0012,10,10,68.45,82.72,14.61,3.0,0.0,24,1,0,0,0,0,0,0,0,11,4,66.08333333333333,71.04333333333334,16.203333333333305,10.0,2.0,6.550000000000004,4.909999999999997,-1.7899999999999991
2026-06-26 15:35:50.205339,CL09_DC007_SRV0010,9,7,78.63,233.57,27.37,2.0,0.0,43,1,0,0,0,0,0,0,0,15,4,80.31666666666666,231.6833333333335,28.556666666666718,6.0,0.0,-2.530000000000001,-12.980000000000018,-2.1400000000000006
2026-06-23 10:40:50.205339,CL03_DC002_SRV0015,3,2,56.48,219.48,28.46,2.0,0.0,36,1,0,0,0,0,0,0,0,10,1,56.62333333333333,237.71333333333334,32.50333333333338,8.0,2.0,-1.0100000000000051,-27.350000000000023,-3.2399999999999984
2026-06-18 14:40:50.205339,CL09_DC009_SRV0016,9,9,59.21,197.84,29.92,4.0,1.0,21,1,0,0,1,0,0,0,1,14,3,57.69333333333331,207.65999999999997,28.786666666666687,12.0,3.0,0.0,-14.72999999999999,-1.129999999999999
2026-06-06 19:30:50.205339,CL02_DC005_SRV0017,2,5,20.76,63.07,27.2,3.0,1.0,20,0,1,0,1,0,0,0,0,19,5,22.206666666666678,69.86,27.29333333333335,10.0,3.0,0.0,-8.259999999999998,0.6799999999999997
2026-06-19 11:40:50.205339,CL08_DC004_SRV0004,8,4,99.0,184.19,32.88,4.0,1.0,41,1,0,1,0,0,1,0,0,11,4,99.0,177.42333333333337,32.88,11.0,2.0,0.0,11.969999999999999,0.0
2026-06-30 05:30:50.205339,CL04_DC002_SRV0013,4,2,43.6,67.57,15.87,3.0,1.0,39,0,0,0,1,0,0,0,1,5,1,42.54666666666667,67.75000000000006,17.856666666666694,10.0,3.0,0.0,-0.27000000000001023,-4.119999999999999
2026-06-10 13:35:50.205339,CL03_DC011_SRV0008,3,11,49.95,186.14,6.25,3.0,1.0,30,1,0,0,0,0,0,0,0,13,2,50.336666666666666,173.62666666666658,10.96999999999999,10.0,3.0,6.140000000000001,18.769999999999982,-8.04
2026-06-20 05:00:50.205339,CL09_DC006_SRV0004,9,6,52.85,72.16,16.97,4.0,1.0,15,0,1,0,0,0,0,0,0,5,5,51.11666666666665,79.24000000000002,16.473333333333382,10.0,1.0,2.6000000000000014,-10.620000000000005,5.159999999999998
2026-06-21 20:05:50.205339,CL09_DC006_SRV0011,9,6,41.19,202.69,19.13,4.0,1.0,33,0,1,0,0,0,0,0,0,20,6,40.73666666666667,198.2699999999999,19.23000000000002,13.0,3.0,2.3200000000000003,2.719999999999999,3.169999999999998
2026-06-20 02:55:50.205339,CL06_DC001_SRV0011,6,1,50.03,78.87,26.52,3.0,1.0,16,0,1,0,0,0,0,0,0,2,5,45.176666666666705,82.21000000000002,28.7233333333334,9.0,2.0,7.850000000000001,-9.679999999999993,-0.9400000000000013
2026-06-15 14:05:50.205339,CL03_DC001_SRV0003,3,1,76.77,203.14,30.98,2.0,0.0,31,1,0,0,0,0,0,0,0,14,0,73.45333333333333,174.88666666666668,29.626666666666694,8.0,2.0,5.72999999999999,42.379999999999995,2.030000000000001
2026-06-16 14:35:50.205339,CL06_DC003_SRV0009,6,3,46.97,130.18,14.33,5.0,1.0,21,1,0,0,0,0,0,1,1,14,1,47.93666666666667,152.54666666666674,12.583333333333334,15.0,3.0,-4.210000000000001,-25.599999999999994,4.85
2026-06-28 20:25:50.205339,CL08_DC006_SRV0011,8,6,26.33,147.87,13.95,3.0,1.0,25,0,1,0,1,1,0,0,0,20,6,26.893333333333302,140.25999999999988,15.873333333333376,11.0,3.0,0.0,0.0,-3.6099999999999994
2026-06-10 22:20:50.205339,CL05_DC006_SRV0006,5,6,52.82,80.42,22.53,4.0,2.0,11,0,0,0,1,1,0,1,0,22,2,52.95333333333334,80.42,20.006666666666657,13.0,4.0,0.0,0.0,4.140000000000001
2026-06-28 21:15:50.205339,CL05_DC009_SRV0002,5,9,66.77,197.07,33.2,3.0,1.0,24,0,1,0,0,0,1,1,1,21,6,63.65666666666667,197.0300000000001,35.29666666666664,11.0,2.0,4.669999999999995,0.060000000000002274,0.0
2026-06-09 06:40:50.205339,CL02_DC001_SRV0001,2,1,43.5,170.41,9.3,3.0,0.0,32,0,0,0,0,1,0,0,1,6,1,43.15,170.01333333333332,13.106666666666667,9.0,0.0,1.75,0.0,-4.209999999999999
2026-06-19 01:05:50.205339,CL04_DC009_SRV0010,4,9,42.45,99.68,28.87,4.0,1.0,34,0,0,0,0,0,0,0,0,1,4,40.59333333333333,99.06666666666666,62.95333333333334,16.0,4.0,3.9200000000000017,0.5,2.2600000000000016
2026-06-05 17:15:50.205339,CL02_DC002_SRV0004,2,2,68.27,248.81,33.45,4.0,1.0,12,1,0,0,0,1,0,0,0,17,4,68.77666666666667,248.81,35.04,12.0,3.0,0.37999999999999545,0.0,-5.719999999999999
2026-06-09 21:15:50.205339,CL10_DC001_SRV0011,10,1,38.17,164.47,6.24,3.0,1.0,14,0,0,0,1,0,1,0,0,21,1,38.17,160.48666666666668,9.456666666666676,5.0,1.0,0.0,3.4199999999999875,0.0
2026-06-30 08:10:50.205339,CL09_DC004_SRV0002,9,4,61.49,172.93,39.66,5.0,1.0,38,0,0,0,0,0,0,0,0,8,1,60.896666666666654,156.92,38.71333333333334,15.0,3.0,0.8900000000000006,30.74000000000001,0.7899999999999991
2026-06-25 23:00:50.205339,CL03_DC012_SRV0005,3,12,98.71,125.73,27.56,1.0,0.0,30,0,0,0,0,0,0,0,0,23,3,98.90333333333338,150.37333333333333,24.38666666666659,11.0,2.0,-0.29000000000000625,-34.3,4.759999999999998
2026-06-24 14:05:50.205339,CL04_DC005_SRV0006,4,5,66.33,158.56,28.67,2.0,1.0,22,1,0,0,0,0,0,1,0,14,2,68.4866666666667,139.5933333333334,25.693333333333303,6.0,3.0,-6.260000000000005,27.78,6.75
2026-06-13 14:05:50.205339,CL03_DC006_SRV0001,3,6,64.72,223.03,16.5,1.0,0.0,31,1,1,0,0,1,0,0,1,14,5,68.39666666666663,231.2833333333333,21.086666666666684,3.0,0.0,-7.25,0.0,-6.879999999999999
2026-06-24 14:15:50.205339,CL10_DC003_SRV0007,10,3,42.4,194.36,5.1,1.0,0.0,46,1,0,0,0,0,0,1,1,14,2,47.080000000000005,197.5933333333334,8.313333333333308,3.0,0.0,-6.660000000000004,-15.789999999999992,-4.42
2026-07-02 08:40:50.205339,CL04_DC010_SRV0002,4,10,36.31,123.12,24.29,3.0,1.0,38,0,0,0,0,1,0,0,0,8,3,33.499999999999964,123.12,23.559999999999945,7.0,1.0,5.450000000000003,0.0,2.5299999999999976
2026-06-13 17:00:50.205339,CL10_DC015_SRV0002,10,15,58.46,120.62,35.63,4.0,1.0,11,1,1,0,0,0,0,0,1,17,5,53.38666666666663,119.8866666666667,37.056666666666665,12.0,3.0,7.609999999999999,1.1000000000000085,-0.8999999999999986
2026-06-29 07:15:50.205339,CL07_DC004_SRV0015,7,4,45.16,179.97,19.78,4.0,1.0,25,0,0,0,0,0,0,1,0,7,0,47.29666666666666,188.05666666666676,17.243333333333343,12.0,4.0,-5.480000000000004,-21.02000000000001,5.030000000000001
2026-06-08 14:05:50.205339,CL07_DC007_SRV0008,7,7,47.14,105.27,37.95,2.0,0.0,29,1,0,0,0,0,0,0,0,14,0,45.88666666666666,101.94999999999999,35.673333333333325,4.0,0.0,1.8800000000000026,12.439999999999998,0.14000000000000057
2026-06-27 23:45:50.205339,CL03_DC014_SRV0008,3,14,49.28,154.11,15.87,3.0,0.0,39,0,1,0,0,0,1,0,1,23,5,48.11666666666673,153.75,15.87,9.0,1.0,0.35999999999999943,0.5400000000000205,0.0
2026-07-05 10:15:50.205339,CL07_DC002_SRV0006,7,2,43.49,151.64,28.14,4.0,1.0,54,1,1,0,0,1,0,0,0,10,6,50.170000000000016,156.82000000000002,26.146666666666693,12.0,3.0,-11.479999999999997,0.0,2.990000000000002
2026-06-12 16:30:50.205339,CL04_DC004_SRV0002,4,4,66.47,266.0,14.3,4.0,1.0,20,1,0,0,0,1,0,0,0,16,4,70.10333333333334,266.0,9.346666666666657,12.0,3.0,-7.859999999999999,0.0,7.430000000000001
2026-06-19 02:05:50.205339,CL03_DC004_SRV0010,3,4,76.01,87.58,15.01,2.0,0.0,17,0,0,0,0,1,0,0,0,2,4,75.34333333333335,82.67666666666665,11.94333333333337,7.0,0.0,1.0,0.0,4.6
2026-06-14 09:50:50.205339,CL06_DC006_SRV0009,6,6,65.23,166.35,32.55,2.0,0.0,19,1,1,0,0,0,0,0,0,9,6,61.670000000000016,173.74,59.836666666666694,6.0,0.0,5.180000000000007,-8.610000000000014,-82.43
2026-06-11 00:35:50.205339,CL01_DC005_SRV0009,1,5,52.98,99.1,37.85,1.0,0.0,19,0,0,0,0,0,0,1,0,0,3,52.15666666666667,98.24000000000005,34.95666666666667,4.0,0.0,3.469999999999999,1.3599999999999994,4.340000000000003
2026-06-24 01:40:50.205339,CL09_DC003_SRV0009,9,3,75.65,181.0,36.73,3.0,1.0,40,0,0,0,0,0,1,0,0,1,2,74.49666666666663,183.1133333333336,36.73,9.0,3.0,1.730000000000004,-3.1699999999999875,0.0
2026-06-11 18:50:50.205339,CL10_DC019_SRV0017,10,19,60.59,69.8,30.06,1.0,0.0,12,1,0,0,1,1,0,0,0,18,3,61.93666666666667,69.8,28.026666666666575,3.0,0.0,0.0,0.0,2.3299999999999983
2026-06-16 08:20:50.205339,CL03_DC001_SRV0011,3,1,33.29,40.88,24.28,4.0,1.0,40,0,0,0,0,1,0,0,0,8,1,33.59,40.48666666666666,26.156666666666666,13.0,3.0,-0.45000000000000284,0.0,-2.9299999999999997
2026-06-10 02:25:50.205339,CL04_DC002_SRV0005,4,2,64.11,76.6,12.33,5.0,1.0,24,0,0,0,1,0,0,0,1,2,2,64.52333333333335,67.53333333333332,15.266666666666657,14.0,3.0,0.0,13.279999999999994,-4.4
2026-06-26 16:15:50.205339,CL01_DC006_SRV0002,1,6,48.48,255.81,21.13,3.0,0.0,31,1,0,0,0,0,0,1,1,16,4,47.48666666666666,239.07333333333327,23.713333333333335,9.0,1.0,5.43,35.03999999999999,-4.540000000000003
2026-06-19 03:00:50.205339,CL01_DC003_SRV0006,1,3,57.53,74.6,24.67,4.0,1.0,30,0,0,0,0,0,0,0,0,3,4,56.42666666666671,70.65999999999998,26.059999999999974,12.0,3.0,-0.28999999999999915,-0.6200000000000045,-1.6899999999999977
2026-06-24 02:45:50.205339,CL09_DC001_SRV0004,9,1,55.92,108.5,25.49,3.0,0.0,38,0,0,0,1,0,1,0,0,2,2,58.30999999999998,120.00000000000004,24.400000000000006,9.0,1.0,0.0,-29.05000000000001,0.0
2026-06-26 04:40:50.205339,CL09_DC012_SRV0005,9,12,56.03,91.73,40.22,3.0,1.0,45,0,0,0,1,0,0,0,0,4,4,57.19333333333329,75.44333333333333,38.273333333333376,10.0,3.0,0.0,24.430000000000007,2.9200000000000017
2026-07-02 04:25:50.205339,CL07_DC008_SRV0016,7,8,71.7,91.14,32.53,2.0,0.0,31,0,0,0,0,0,0,1,1,4,3,69.27000000000001,104.67333333333336,36.91666666666668,6.0,0.0,7.359999999999999,-18.120000000000005,-5.049999999999997
2026-06-26 05:30:50.205339,CL06_DC002_SRV0007,6,2,56.78,157.4,19.74,2.0,0.0,29,0,0,0,0,0,0,0,0,5,4,54.06666666666663,163.18999999999986,13.23999999999998,8.0,0.0,7.060000000000002,-10.97999999999999,9.749999999999998
2026-06-26 23:10:50.205339,CL01_DC008_SRV0012,1,8,57.81,92.43,27.66,3.0,1.0,32,0,0,0,0,0,0,0,0,23,4,59.403333333333336,79.53999999999995,29.41333333333331,7.0,1.0,-2.3900000000000006,15.930000000000007,-0.629999999999999
2026-06-12 14:15:50.205339,CL05_DC004_SRV0009,5,4,72.68,228.19,231.78,4.0,2.0,34,1,0,0,1,0,1,0,1,14,4,70.71333333333332,259.00000000000006,167.51666666666668,15.0,5.0,0.0,-44.660000000000025,0.0
2026-06-15 16:15:50.205339,CL07_DC014_SRV0001,7,14,67.33,123.72,22.77,2.0,0.0,23,1,0,0,0,1,0,0,0,16,0,67.50000000000001,123.72,23.78333333333332,6.0,2.0,-5.079999999999998,0.0,-3.1099999999999994
2026-06-11 18:50:50.205339,CL08_DC008_SRV0014,8,8,74.18,98.33,21.91,3.0,1.0,27,1,0,0,0,1,0,0,1,18,3,72.6066666666667,99.69333333333331,22.419999999999987,8.0,2.0,5.450000000000003,0.0,-4.879999999999999
2026-06-13 15:10:50.205339,CL05_DC001_SRV0003,5,1,45.8,56.93,37.96,4.0,1.0,12,1,1,0,0,0,0,0,1,15,5,45.80666666666667,62.300000000000004,37.04333333333333,12.0,3.0,-0.010000000000005116,-5.109999999999999,-1.1199999999999974
2026-06-07 13:50:50.205339,CL07_DC013_SRV0007,7,13,68.22,234.86,27.3,3.0,1.0,19,1,1,0,0,0,0,0,1,13,6,66.54666666666667,263.0633333333332,163.30000000000004,11.0,3.0,-1.4099999999999966,-15.719999999999999,-204.0
2026-06-10 21:40:50.205339,CL09_DC002_SRV0007,9,2,63.06,69.94,26.72,3.0,0.0,19,0,0,0,0,0,0,0,0,21,2,62.09666666666663,74.8266666666667,31.779999999999983,9.0,1.0,1.8900000000000006,-7.329999999999998,-9.300000000000004
2026-07-02 23:10:50.205339,CL09_DC011_SRV0008,9,11,52.87,114.3,40.5,2.0,0.0,37,0,0,0,0,0,0,0,0,23,3,54.14333333333338,99.67999999999996,40.04000000000004,6.0,0.0,-3.9200000000000017,21.929999999999993,4.740000000000002
2026-06-12 11:25:50.205339,CL06_DC005_SRV0004,6,5,40.66,102.19,23.68,2.0,0.0,32,1,0,0,1,0,0,0,0,11,4,40.879999999999995,84.92333333333336,25.069999999999975,8.0,1.0,0.0,25.89999999999999,-0.8599999999999994
2026-06-22 19:00:50.205339,CL10_DC015_SRV0001,10,15,64.4,67.1,15.74,2.0,0.0,30,0,0,0,0,0,0,0,1,19,0,70.13333333333334,91.69,16.513333333333332,6.0,0.0,-6.489999999999995,-31.86,-0.8399999999999981
2026-06-16 16:05:50.205339,CL07_DC002_SRV0003,7,2,71.53,242.65,36.72,2.0,0.0,31,1,0,0,0,0,0,0,0,16,1,69.86999999999998,237.74666666666647,35.91999999999995,6.0,0.0,2.489999999999995,1.8100000000000023,-2.8100000000000023
2026-06-27 16:00:50.205339,CL07_DC005_SRV0006,7,5,46.69,107.58,12.26,3.0,1.0,44,1,1,0,1,0,1,1,0,16,5,46.69,122.4333333333333,14.359999999999971,9.0,1.0,0.0,-0.480000000000004,0.0
2026-06-06 12:00:50.205339,CL09_DC003_SRV0005,9,3,32.97,208.19,22.48,3.0,1.0,23,1,1,0,1,0,1,1,0,12,5,33.93333333333334,200.9533333333333,23.97666666666667,9.0,1.0,0.0,16.77000000000001,0.0
2026-07-02 22:50:50.205339,CL03_DC007_SRV0014,3,7,68.62,77.04,28.76,3.0,0.0,31,0,0,0,0,0,0,0,1,22,3,76.30999999999999,64.60666666666663,116.14666666666666,9.0,1.0,1.6700000000000017,26.60000000000001,-131.08
2026-06-12 06:20:50.205339,CL10_DC006_SRV0008,10,6,27.94,88.25,18.16,5.0,1.0,8,0,0,0,0,0,0,1,1,6,4,30.289999999999992,95.30999999999999,12.799999999999999,16.0,4.0,-4.309999999999999,-9.909999999999997,10.82
2026-07-04 14:05:50.205339,CL08_DC008_SRV0007,8,8,48.96,180.97,14.06,3.0,1.0,47,1,1,0,0,0,1,0,0,14,5,50.38000000000002,192.68333333333337,15.963333333333333,8.0,3.0,-2.1300000000000026,-22.939999999999998,0.0
